id_a,text_a,matched_id_b,confidence,cost,reasoning,predicted
21297,sony memory stick duo replacement adaptor - silver/blue finish - msacm2 sony memory stick duo replac...,202070149,0.9,0.00027269999999999996,"The candidate record [1] describes a ""sony memory stick duo replacement adapter - msacm2,"" which closely matches the query record's description of a ""sony memory stick duo replacement adaptor - msacm2",True
21554,yamaha high performance subwoofer -  black finish - ystfsw100bk yamaha high performance subwoofer - ...,206460121,1.0,0.00020999999999999998,"The candidate record describes the ""yamaha ystfsw100 subwoofer,"" which matches the model number ""ystfsw100bk"" from the query record. Both records refer to the same product, with the candidate providin",True
21875,netgear prosafe 16 port 10/100 desktop switch - purple finish - fs116p netgear prosafe 16 port 10/10...,201700823,1.0,0.00021735,"The candidate record [4] refers to the same model as the query record, specifically the Netgear ProSafe FS116P 16-port 10/100 Ethernet switch. Both records mention the same model number (FS116P) and k",True
21989,frigidaire electric white dryer - feq332wh frigidaire feq332 electric dryer - feq332wh/ 5.7 cu.ft. s...,204274645,1.0,0.00019454999999999999,"The candidate record [1] describes the same model (frigidaire feq332wh) as the query record, with matching specifications (5.7 cu.ft. super capacity drum) and similar product type (electric dryer). Th",True
22042,logitech harmony 890 advanced universal remote control - h890 logitech harmony 890 advanced universa...,202145734,0.9,0.00013319999999999999,"Candidate record [1] describes the ""logitech harmony 890 advanced universal remote,"" which matches the query record's model and key specifications closely. The model number ""h890"" in the query aligns ",True
22100,canon high capacity color ink cartridge - color ink - cl51 canon high capacity color ink cartridge -...,201953026,1.0,0.00019935000000000002,"Candidate record 4 describes the ""canon cl-51 high capacity color ink cartridge"" which directly matches the query record's description of the same product, including compatibility with the specified p",True
22101,canon photo ink cartridge - cl52 canon photo ink cartridge - cl52/ compatible with pixma ip6210d and...,201953039,1.0,0.0001614,"The candidate record [2] explicitly mentions ""canon cl-52 photo ink cartridge"" which directly matches the model number and description in the query record. Both records refer to the same product, comp",True
22187,nikon 18-200mm nikkor zoom lens - black finish - 2159 nikon 18-200mm nikkor zoom lens accessory - 21...,204587803,1.0,0.00020894999999999998,"The candidate record describes the ""nikon 18-200mm 3.5-5.6 g ed dx afs vr zoom wide angle nikkor lens,"" which matches the query record's ""nikon 18-200mm nikkor zoom lens"" in terms of brand, model, and",True
22212,sennheisser hi-fi wireless headphone - rs120 sennheisser hi-fi wireless headphone - rs120/ supra aur...,90131741,1.0,0.0002106,"The candidate record [1] ""sennheiser rs 120 wireless hi-fi headphone - rs120"" matches the query record perfectly in terms of brand (Sennheiser), model (RS120), and product type (wireless hi-fi headpho",True
22242,cuisinart programmable coffeemaker - stainless steel finish - dcc2000 cuisinart 12-cup programmable ...,,0.0,0.00020715,"None of the candidate records refer to a coffeemaker or any related product. The query record specifically describes a Cuisinart programmable coffeemaker (model DCC-2000), while all candidate records ",False
22306,sanus center channel speaker mount - black finish - vmcc1b sanus center channel speaker mount - vmcc...,202291459,0.9,0.00012555,"The candidate record [1] refers to the same product as the query record, specifically the ""sanus center channel speaker mount - vmcc1b."" The model number ""vmcc1b"" matches exactly, and while the candid",True
22382,sanus 32' - 50' flat panel tv black wall mount - vmpl50b sanus 32' - 50' flat panel tv black wall mo...,90131941,1.0,0.0001221,"The candidate record [7] matches the query record perfectly in terms of model number (vmpl50-b) and specifications (supports up to 130 lbs, flat panel TV wall mount). The descriptions align closely, c",True
22558,netgear rangemax wireless access point - white finish - wpn802na netgear rangemax wireless access po...,10412590,1.0,0.00023249999999999999,"The candidate record [2] directly matches the query record in terms of brand (Netgear), model (Rangemax WPN802), and product type (wireless access point). The model number and product type are consist",True
22727,weber q 300 liquid propane outdoor grill - 426001 weber q 300 liquid propane outdoor grill - 426001/...,202619749,0.9,0.00015585,"The candidate record ""weber q 300 gas grill"" directly matches the model name ""weber q 300"" from the query record. While the descriptions differ, they refer to the same product, and the key specificati",True
22729,sony lightweight tripod - black finish - vctr100 sony lightweight tripod - vctr100/ lightweight and ...,,0.0,0.00021945000000000002,"None of the candidate records refer to a tripod or any related product. All candidates are either desktop computers or digital cameras, which do not match the core product identity of the query record",False
22798,sanus vmav black visionmount component wall shelf vmavb in black - vmavb sanus vmav black visionmoun...,202143942,0.9,0.0001245,"The candidate record ""sanus vcd/dvd wall mount - vmavb"" matches the query record closely as it shares the same model number ""vmavb"" and is a wall mount product, which aligns with the description of th",True
22940,panasonic plain paper fax/copier with all-digital answering system - silver finish - kxfp145 panason...,203472622,1.0,0.00021075,"The candidate record [2] refers to the same model (kx-fp145) as the query record, which also specifies the same model number (kxfp145) and describes it as a ""plain paper fax/copier with all-digital an",True
23006,tivo wireless adapter - ag0100 tivo wireless adapter - ag0100/ for use with a tivo series 2 only/ fl...,202456880,1.0,0.0001704,"The candidate record [2] ""tivo ag0100 wireless g usb network adapter"" directly matches the query record's description of the ""tivo wireless adapter - ag0100."" Both refer to the same product, with the ",True
23097,uniden 5.8ghz accessory handset and charger - tcx905 uniden 5.8ghz accessory handset and charger - t...,202635701,0.9,0.00019590000000000002,"Candidate record [1] describes the same model (tcx905) and includes key features such as ""cordless handset"" and ""caller id,"" which align with the query record. The slight differences in wording do not",True
23246,plantronics voyager 510 bluetooth headset - silver finish - 496915 plantronics voyager 510 bluetooth...,204787802,1.0,0.00018435,"Candidate record [1] is an exact match for the query record in terms of the product name ""plantronics voyager 510 bluetooth headset."" The descriptions may vary, but they refer to the same model, fulfi",True
23296,kingdom hearts ii video game for the sony ps2 - 662248904115 kingdom hearts ii video game for the so...,,0.0,0.00024359999999999999,"None of the candidate records match the query record, which specifically refers to the video game ""Kingdom Hearts II"" for the Sony PS2. The candidate records are unrelated products, including camcorde",False
23325,tivo series2 dual tuner digital video recorder - tcd649080 tivo series2 dual tuner digital video rec...,202456903,1.0,0.00022124999999999998,"Candidate record [1] describes the same model (Tivo TCD649080) as the query record, with matching specifications regarding the series (Series2) and recording capacity (up to 80 hours). The core produc",True
23347,sony playstation 2 dualshock 2 analog controller - emerald finish - 711719706205 sony playstation 2 ...,,0.0,0.00028575,"None of the candidate records refer to a Sony PlayStation 2 DualShock 2 controller or any related gaming accessory. All candidates are related to laptops, desktops, or home theater systems, which are ",False
23349,sony playstation 2 8mb memory card - black finish - 711719702702 sony playstation 2 8mb memory card ...,,0.0,0.00025259999999999996,"None of the candidate records refer to the Sony PlayStation 2 or its accessories. All candidates are related to different Sony products such as laptops, home theater systems, and cameras, which do not",False
23350,sony playstation 2 8mb memory card (2 pack) - red/blue finish - 711719706700 sony playstation 2 8mb ...,,0.0,0.00027539999999999997,"None of the candidate records refer to a memory card or any related product for the Sony PlayStation 2. All candidates are related to laptops, desktops, or home theater systems, which are entirely dif",False
23519,whirlpool duet sport front loading white washer - white finish - wfw8300swh whirlpool duet sport fro...,208456185,1.0,0.0002022,"The candidate record [2] describes the same model as the query record, specifically the Whirlpool WFW8300SW front-load washer with a 3.4 cu. ft. capacity in white. The key specifications and model num",True
